"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16"
2322.24033333332 3548.71166666667 3896.07800000001 3560.60000000001 1552.56533333333 16536.585 176008.819 34259.5306666667 1107.036 2913.762 3136.96 2953.892 1335.10733333333 6214.31133333333 7064.843 6276.46833333333
2864.26066666667 3414.546 3697.62166666666 3481.06166666667 2083.97366666665 12468.3783333333 183624.271666667 31234.6763333333 1523.821 2213.06533333333 4079.62866666667 3835.525 1429.67166666667 2093.68033333333 3747.878 3530.04
2415.55666666666 3231.82133333333 3801.05100000001 3435.62100000000 1671.00000000000 7948.22433333333 173839.938 26216.2376666667 1194.433 2983.63366666667 3412.141 3168.81233333333 1010.01033333333 1300.78066666667 2411.47 2330.197
3471.13633333333 3646.93466666667 4058.84733333334 4025.16166666666 2644.03266666667 9067.44266666667 163025.002666667 29329.522 1940.14566666667 4519.00766666667 5059.616 4974.89066666667 1396.70933333333 2599.275 1611.134 2704.15766666667
6578.79000000001 11321.5006666667 21315.1536666667 9964.79566666665 3454.72333333332 13290.1376666667 151650.036666667 12251.9023333333 2611.48166666666 6324.255 7693.43166666667 6373.25166666667 3016.275 8236.94666666667 10583.578 7616.59033333333
10673.2246666667 4659.21233333333 31508.1176666667 14182.8853333333 6185.59666666667 6407.76366666667 149341.022 16140.6176666667 4300.07166666667 5153.65566666667 10487.5023333333 8445.91033333333 1208.637 1871.46833333333 2201.358 2108.36466666667
6975.68500000001 4380.33366666667 13062.0036666667 11242.9976666666 4060.68499999999 6211.15966666667 139788.554 15681.9013333333 3066.565 4657.49633333333 7605.42533333333 6933.36333333333 1148.415 1831.94033333333 2119.617 2031.14166666667
6917.379 4664.01533333333 7420.499 7129.28666666667 5051.57733333333 8447.30766666667 133860.902 19760.813 3290.89833333333 5370.818 7080.569 7102.14466666667 1911.60533333333 2978.469 3325.03 3439.69566666667
6391.83133333334 3533.422 6945.32966666666 7104.147 4643.30533333333 5855.52166666667 115883.367 25813.306 3147.41633333333 4015.91466666667 6549.049 6541.15 1326.457 2030.00166666667 2482.65433333333 2405.668
8074.55366666667 3137.42466666667 28316.253 11540.7486666667 4429.056 4138.45433333333 22846.533 13082.8566666667 3177.69733333333 3466.58033333333 3774.404 6465.84833333333 1290.283 1802.30066666667 2448.62 2329.17033333333
7276.331 3375.69833333333 13216.284 13195.5466666667 4503.953 4696.085 21490.3493333333 21140.6326666667 2683.77166666667 3239.78766666667 5425.85233333333 5439.32833333333 1782.69433333333 2375.969 3257.58433333333 3290.73233333333
7182.48766666667 3261.85233333333 14785.1933333333 13662.8066666667 4080.46566666667 4603.99633333333 22835.34 18788.218 2560.93733333333 1893.85666666667 5152.927 5048.179 1262.15933333333 1763.42466666667 2212.20966666667 2224.77233333333
8861.64466666667 3400.31266666667 25490.0426666667 12330.28 4722.75233333333 4522.27566666667 22834.0216666667 14087.8003333333 3003.371 3461.79733333333 6577.94033333333 5705.41133333333 1498.202 2127.02433333333 2872.97533333333 2644.55933333333
8544.34766666667 3460.62366666667 18464.3736666667 14853.005 4863.78066666667 4675.65233333333 79570.8066666667 18571.8603333333 3528.95566666667 3859.59166666667 4266.59133333333 7465.97133333333 1966.076 2569.54233333333 2051.92833333333 3619.15333333333
7135.76100000001 3328.775 9465.39233333333 9304.04166666667 4633.48966666666 5392.252 73315.494 21940.6643333333 2710.99133333333 3532.02133333333 5481.75333333333 5538.914 1761.038 2397.40166666667 3232.95033333333 3259.8
9234.33466666667 3135.67833333333 29019.807 13828.14 5029.225 4301.79266666667 30397.2886666667 15229.6136666667 3158.20633333333 3284.85866666667 6627.125 5643.85 1420.094 1994.75033333333 2730.74933333333 2566.18433333333
10433.6413333333 2872.467 9233.71833333334 8873.96333333333 7372.83666666667 4630.88166666667 19934.5613333333 18354.7503333333 4678.37766666667 3842.70066666667 8775.70566666667 8549.696 2240.21433333333 1751.51066666667 2519.31466666667 2525.27033333333
13777.9656666667 4683.45833333333 11294.2313333333 9106.46466666667 9401.50833333333 7193.19066666667 20328.0333333333 14607.9476666667 6621.71333333333 3446.93866666667 12215.8083333333 10221.8696666667 2818.19266666667 3547.78233333333 4659.577 4502.488
12168.2243333333 4452.44266666667 10153.1396666667 9146.84333333334 7797.92066666667 7051.65333333333 17416.802 14488.404 6108.89966666667 5966.962 11178.1626666667 10525.9856666667 2169.13533333333 2901.692 3631.10566666667 3540.847
12698.337 4405.96366666667 9348.15033333333 10411.519 10260.1703333333 7589.25066666667 19950.5883333333 124898.190666667 7096.94466666667 6024.87033333333 11789.596 13110.339 2034.838 2737.71533333333 3240.84533333333 3405.21133333333
11344.8443333333 4643.67966666667 9033.98533333333 7873.16066666667 8021.493 7951.31266666667 19879.1323333333 16774.022 6538.862 6904.99833333333 12922.262 11889.8876666667 1767.63066666667 2531.17933333333 2925.11033333333 2956.21966666667
13727.552 4701.43866666667 10646.2323333333 9399.907 9424.37433333334 7303.54133333333 20415.6733333333 17338.711 6971.81666666667 6312.904 12877.5583333333 11907.111 1857.207 2553.936 3055.196 2967.111
12563.5563333333 4088.67233333333 9988.93733333333 8586.594 8797.14233333334 6683.10066666667 19530.6316666667 15531.4153333333 6938.55266666667 5703.87533333333 13364.3996666667 12030.9723333333 2065.45866666667 2677.39166666667 3489.07133333333 3329.86833333333
13243.092 4040.51366666667 10620.5073333333 8148.957 8151.75333333333 6309.39466666667 16965.7 12073.402 6678.494 5701.377 12675.8986666667 10283.2603333333 1411.09066666667 2124.60466666667 2486.034 2381.58366666667
12371.4763333333 3824.59633333333 9943.18666666666 9812.12066666667 8516.83033333333 6047.18433333333 18116.4876666667 17423.3176666667 6546.649 5223.31766666667 12006.387 11860.6563333333 1463.88433333333 2084.89166666667 2569.74866666667 2447.72433333333
12770.7636666667 4913.228 10147.6866666667 9052.05166666667 9025.20733333333 4297.41833333333 20826.0486666667 17672.4956666667 6525.279 6815.91933333333 11969.468 11104.3836666667 1678.97 2528.12433333333 2882.81666666667 2736.449
10927.45 4044.519 8050.77366666666 8453.81733333334 9113.666 7325.58533333333 21249.0436666667 26455.575 6392.33066666667 5940.36766666667 12118.4346666667 12806.777 1365.19333333333 1977.088 2250.518 2287.81366666667
13702.4223333333 2981.39766666667 12022.2513333333 9334.15866666667 9372.62066666667 4829.708 22718.031 15626.5703333333 6287.96333333333 4244.43466666667 11758.4853333333 10263.1266666667 1770.42366666667 2298.52966666667 3254.09233333333 3053.61433333333
12758.2926666667 2840.468 13528.417 9159.78233333333 7966.075 2391.57033333333 23980.126 12747.5186666667 5253.74933333333 3789.85433333333 10505.6156666667 8753.42066666667 1251.733 1605.17733333333 2188.84133333333 2048.99533333333
12914.702 2180.771 10009.5813333333 10351.5756666667 10244.4423333333 3763.63833333333 23995.3936666667 29255.3456666667 6570.06566666667 3187.478 10895.5286666667 11183.2676666667 1681.88 1826.33266666667 2835.35633333333 2922.209
12557.7236666667 2049.018 10228.523 8848.28533333334 9057.235 3463.09133333333 22261.7806666667 16933.773 6158.02366666667 3077.41366666667 10901.1706666667 10343.352 1580.63766666667 1708.137 2650.01566666667 2601.13566666667
12235.3996666667 3188.015 10558.859 10774.9263333333 9214.71966666668 5377.094 21671.4346666667 29915.5216666667 5682.562 2567.85933333333 9875.92466666667 10681.414 1506.44866666667 1194.27166666667 2468.33166666667 2534.719
12879.6256666667 2397.37033333333 10526.5043333333 8147.27966666666 8519.26833333333 3844.49233333333 18831.787 12677.5123333333 6530.80566666667 2054.392 11849.646 9986.86633333333 1761.19033333333 1997.39533333333 2951.64266666667 1679.37466666667
13084.503 3020.27766666667 12775.8283333333 9895.131 8565.784 4906.96533333333 22159.3603333333 14629.6703333333 5594.46433333333 3962.09 10253.737 8918.46866666667 1643.22866666667 2077.847 2881.94433333333 2757.064
12394.5973333333 3091.862 11037.1713333333 9609.60933333333 8198.93866666667 2728.393 23327.2923333333 16140.286 5314.86666666666 4132.66166666667 9857.708 9106.61366666667 1600.65733333333 2016.91333333333 2708.86833333333 2565.15
12437.6156666667 2568.08033333333 11574.0246666667 8318.05933333333 8226.379 4070.36033333333 22131.9683333333 13168.4423333333 5465.636 3547.57266666667 10565.8 8627.71133333333 1948.67933333333 2139.41666666667 3285.507 3080.577
12661.227 2493.52566666667 10433.8533333333 9290.984 9723.19333333334 4170.551 22537.4013333333 17589.2643333333 6283.46933333333 3675.65333333333 11319.6376666667 10270.7396666667 1882.57033333333 2078.57 3164.09766666667 3051.832
14508.3026666667 2268.51933333333 10803.2023333333 8710.70566666667 9944.57433333333 3646.93266666667 21313.858 14630.745 6789.24633333333 3311.544 12045.129 10387.1206666667 1355.04666666667 1638.394 2291.43066666667 2270.17966666667
11522.9163333333 2480.99933333333 12139.885 9412.26933333333 7463.30066666667 3775.54133333333 21939.2286666667 14231.3193333333 5088.371 3373.42066666667 9513.56966666667 8739.74866666667 1722.682 1923.63866666667 3031.55666666667 2873.10966666667
14148.2496666667 2416.19733333333 11601.805 11917.598 10583.9873333333 4148.403 24847.0333333333 24491.6963333333 6546.82933333333 3559.57033333333 11212.3083333333 11180.502 1533.73366666667 1107.54933333333 2501.03333333333 2578.57566666667
